465949	Не брини.	3122	Ne t'inquiète pas.
548789	Да ли си ти сигуран?	3141	Est-ce que tu es sûr ?
466257	Зовем се Џек.	3463	Je m'appelle Jack.
478233	Како се каже то на италијанском?	3466	Comment est-ce qu'on dit ça en italien ?
468348	Како се ти зовеш?	3475	Comment est-ce que tu t'appelles ?
1054390	Један, два, три, четири, пет, шест, седам, осам, девет, десет.	3944	Un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix.
396723	Где си ти?	3988	Où es-tu ?
414464	Боље икад него никад.	4204	Mieux vaut tard que jamais.
12398730	Добар тек!	4245	Bon appétit !
478980	Ја сам професор.	6640	Je suis professeur.
466227	Ја сам студент.	6691	Je suis étudiant.
478636	Да ли си ти студент?	10390	Es-tu étudiant ?
398927	Срећан рођендан!	10912	Bon anniversaire !
1057421	Боб је пријатан човек.	13361	Bob est une personne gentille.
2738963	Довиђења!	13435	Au revoir !
5630556	Što možeš da uradiš danas, ne ostavljaj za sutra.	14249	Ne remets pas à demain ce que tu peux faire aujourd'hui.
1193121	Планете се окрећу око звезде.	14956	Les planètes tournent autour d'une étoile.
5785692	Ne, ne i ne!	15043	Non, non et non !
5785694	Не, не и не!	15043	Non, non et non !
1185028	On dobro radi.	15519	Il travaille bien.
1185029	Он добро ради.	15519	Il travaille bien.
466203	Ћао, Томе.	119810	Salut, Tom.
392452	Руке увис!	128310	Les mains en l'air !
414464	Боље икад него никад.	129321	Il vaut mieux tard que jamais.
396746	Немој каснити.	129331	Ne sois pas en retard.
478223	Како се каже „Хвала“ на јапанском?	129760	Comment dit-on « merci » en japonais ?
1074425	Јапански језик је наш матерњи језик.	129767	Le japonais est notre langue maternelle.
468586	Зове се Томојуки Огура.	130445	Son nom est Tomoyuki Ogura.
481659	Он је Американац.	130692	Il est Américain.
1228533	Он никада не лаже.	130865	Il ne ment jamais.
490781	Он је мој друг.	132331	Il est mon ami.
1046010	Он је интелигентан дечак.	133504	C'est un garçon intelligent.
716619	Niko ne sumnja u njegovu sposobnost za tu poziciju.	133626	Personne ne doute de son aptitude pour le poste.
548789	Да ли си ти сигуран?	135240	Es-tu sûr ?
468348	Како се ти зовеш?	139704	Comment tu t'appelles ?
890854	Postoji mnogo galaksija u univerzumu.	335763	Il y a un grand nombre de galaxies dans l'univers.
1280781	Шта ви мислите о томе?	336985	Qu'en penses-tu ?
482795	Ово је књига.	337036	C'est un livre.
476823	Како се зовете?	338110	Comment vous appelez-vous ?
888225	Rekla mi je, "Ja te volim."	338185	Elle m'a dit : « Je t’aime. »
10049526	Рекла ми је, "Ја те волим."	338185	Elle m'a dit : « Je t’aime. »
476799	Добар дан, како си?	340454	Bonjour, comment ça va ?
2441637	Сломљено му је срце.	341330	Il a le cœur brisé.
665330	Ja sam Jorge.	348410	Je suis Jorge.
488764	Она се зове Луцифера.	353232	Son nom est Lucifera.
3384149	Gde je tvoj otac?	355824	Où est ton père ?
466241	Ко си ти?	356200	Qui es-tu ?
1080578	Ја не знам шта је то.	367103	Je ne sais pas ce que c'est.
471600	Твоје ципеле су овде.	373455	Tes chaussures sont ici.
890854	Postoji mnogo galaksija u univerzumu.	373847	Dans l’univers il y a beaucoup de galaxies.
1080578	Ја не знам шта је то.	373985	Je ne sais pas ce que c’est.
478251	Како се каже XXX на холандском језику?	388258	Comment dit-on XXX en néerlandais ?
392447	Коначно!	392298	Enfin !
393403	Како је прошао час француског?	393405	Comment s'est passé le cours de français ?
394941	Студент је оптимиста, а његов саветник песимиста.	394940	L'étudiant est optimiste, mais son conseiller est un pessimiste.
396126	Инверз неквадратне матрице је опасна ствар.	396117	L'inverse d'une matrice non-carrée est une chose dangereuse.
396694	Почео је да пада снег.	397261	Il a commencé à neiger.
397561	Идемо на ручак у 1 сат, односно за 10 минута.	397564	Nous allons déjeuner à treize heures, c'est-à-dire, dans dix minutes.
397575	Ветар дува као блесав.	397578	Le vent souffle comme un fou.
397584	Човек без идеала је празан.	397585	Un homme sans idéaux est vide.
397591	Он ради на баш лудим пројектима.	397594	Il travaille sur des projets vraiment fous.
397744	То није нож. ОВО - ово је нож.	397746	Ça, ce n'est pas un couteau. ÇA c'est un couteau.
398472	Данас смо чули причу о издвајању биогаса.	398475	On nous a raconté une histoire concernant l'extraction du gaz naturel aujourd'hui.
398477	Најбоље предавање ком можеш присуствовати је оно које не разумеш.	398479	La meilleure conférence à laquelle tu pourrais assister est la conférence que tu ne comprends pas.
398723	Она је тренутно насилна, треба је избегавати.	398726	Elle est violente maintenant. Ce serait mieux de l'éviter.
398923	Није јутро кад сване, већ кад устанеш.	398926	Le matin n'est pas à l'aube, mais à l'instant quand tu te lèves.
398993	Њој се свиђа руски поп.	398998	Elle aime la pop russe.
399087	Ја преводим.	399091	Je suis en train de traduire.
400804	Он не жели да изгубиш целу недељу.	400806	Il ne veut pas que tu perdes une semaine entière.
664829	Koliko jabuka?	400881	Combien de pommes ?
401017	Он не зна где би требао бити.	401019	Il ne sait pas où il devrait être.
401604	Граматика је изузетно сложена ствар.	401609	La grammaire est une chose très difficile.
402242	Он ништа не пропушта.	402245	Il ne loupe rien.
402887	Правда је спора, али достижна.	402892	La Justice est lente, mais ultime.
404293	Нико не ради. Сви гледају Светско првенство.	404297	Personne ne travaille. Tout le monde regarde la Coupe du monde.
404626	Далеко је Јужна Африка.	404627	L'Afrique du Sud est loin.
405729	Конференција ће завршити сутра.	405731	La conférence finira demain.
406472	Није свака лампа чаробна.	406476	Toutes les lampes ne sont pas merveilleuses.
407320	Ситуација у Киргистану је прави хаос.	407324	La situation au Kirghizistan est un vrai désordre.
715031	Ni smrt te ne može spasiti od mene.	408869	Même la mort ne peut te sauver de moi.
408970	Отворени прозори су добри за расхлађивање.	408969	Des fenêtres ouvertes sont bonnes pour le refroidissement.
409429	Срећно на испиту!	409427	Bonne chance pour ton examen !
409938	Телефон је једна чудесна направа.	409937	Le téléphone est un appareil merveilleux.
410780	Он ће ускоро завршити.	410783	Il va bientôt finir.
414144	Шта кажеш на мало чоколадног сира?	414148	Que penses-tu du fromage au chocolat ?
890853	Šta je veće, Sunce ili Zemlja?	421712	Lequel est plus grand, le soleil ou la terre ?
425278	Комарци у Минесоти су велики као роде.	425274	Les moustiques en Minnesota sont gros comme des cigognes.
425900	Одвео сам га у најскупљи ресторан у кампусу.	425898	Je l'ai amené au restaurant le plus cher du campus.
426701	То су за мене шпанска села.	426702	C'est du chinois.
5785603	Posle nas, potop.	433628	Après nous, le déluge.
1069080	Живимо у атомској епохи.	438895	Nous vivons à l'ère atomique.
