2645	Por una vez en mi vida hago una buena acción... y no sirve de nada.	242	Один раз в жизни я делаю хорошее дело... И оно бесполезно.
2480	¡Intentemos algo!	5408	Давайте что-нибудь попробуем!
2481	Tengo que irme a dormir.	5409	Мне пора идти спать.
2482	¿Qué estás haciendo?	5410	Что ты делаешь?
6990114	¿Tú qué haces?	5410	Что ты делаешь?
2483	¿Qué es eso?	5411	Что это?
449941	¿Qué es esto?	5411	Что это?
1617998	¿Qué es?	5411	Что это?
2484	¡Hoy es 18 de junio y es el cumpleaños de Muiriel!	5412	Сегодня 18 июня, и это день рождения Мюриэл!
2485	¡Feliz cumpleaños, Muiriel!	5413	С днём рождения, Мюриэл!
2486	Ahora, Muiriel tiene 20 años.	5414	Мюриэл сейчас 20.
2487	La contraseña es "Muiriel".	5415	Пароль «Muiriel».
2490	No tengo palabras.	5418	У меня нет слов.
2492	Simplemente no sé qué decir...	5420	Не знаю, что и сказать.
2493	Era un conejo malo.	5421	Это был злой кролик.
2495	¿Es una foto reciente?	5423	Это новая фотография?
2497	Por alguna razón, el micrófono no había funcionado hasta entonces.	5425	Микрофон по какой-то причине до этого не работал.
2498	Todo el mundo debe aprender por sí mismo al final.	5426	Каждый, в итоге, должен учиться сам.
4825931	Al fin y al cabo cada uno debe aprender por si mismo.	5426	Каждый, в итоге, должен учиться сам.
2500	El aprendizaje no debe ser forzado, sino estimulado.	5428	Учиться нельзя заставлять. Учёбу нужно поощрять.
2501	Es una tarea difícil elegir qué está "bien" o "mal", pero has de hacerlo.	5429	Нелегко решать, что правильно, а что нет, но приходится это делать.
2502	Eso no va a cambiar nada.	5430	Это ничего не изменит.
507368	Eso no cambiará nada.	5430	Это ничего не изменит.
1704814	No hará ninguna diferencia.	5430	Это ничего не изменит.
2504	Gano 100 € al día.	5432	Я зарабатываю сто евро в день.
2505	Quizás me dé pronto por vencido y en lugar de eso me eche una siesta.	5433	Я, может, скоро сдамся и вместо этого пойду вздремну.
2507	Eso no va a pasar.	5435	Этого не случится.
1023560	Eso no pasará.	5435	Этого не случится.
4940458	No va a pasar.	5435	Этого не случится.
2508	A veces él puede ser un chico raro.	5436	Иногда он очень странен.
2509	Me voy a esforzar por no molestarte en tus estudios.	5437	Я постараюсь не мешать тебе учиться.
2510	Sólo puedo preguntarme si acaso es lo mismo para todos los demás.	5438	Я могу только догадываться, так ли это и для всех остальных.
2511	Supongo que es diferente cuando lo consideras a largo plazo.	5439	Я полагаю, это будет выглядеть несколько иначе, когда ты подумаешь об этом в долгосрочном плане.
2512	No te preocupes.	5440	Не беспокойся.
454573	Te echo de menos.	5441	Я скучаю по тебе.
2514	Los llamaré cuando regrese mañana.	5442	Я позвоню им завтра, когда вернусь домой.
2515	Siempre me gustaron más los personajes misteriosos.	5443	Мне всегда больше нравились таинственные персонажи.
2516	Deberías dormir.	5444	Тебе лучше поспать.
378541	Voy a ir.	5445	Я пойду.
5769217	Iré.	5445	Я пойду.
2518	Les dije que me mandaran otro boleto.	5446	Я сказал им послать мне ещё один билет.
2519	Eres tan impaciente conmigo.	5447	У тебя не хватает терпения на меня.
2520	No puedo vivir así.	5448	Я так жить не могу.
1023567	No puedo vivir esa clase de vida.	5448	Я так жить не могу.
2521	Una vez quise ser astrofísico.	5449	Когда-то я хотел быть астрофизиком.
2522	Nunca me gustó la biología.	5450	Я никогда не любил биологию.
2523	La última persona a la que le conté mi idea pensó que yo estaba loco.	5451	Последний человек, которому я рассказал свою идею, решил, что я сумасшедший.
2524	Si el mundo no fuera como es, yo podría confiar en cualquiera.	5452	Если бы мир не был таким, каков он сейчас, я мог бы доверять людям.
2525	Desafortunadamente es verdad.	5453	К сожалению, это правда.
1284875	Por desgracia, eso es verdad.	5453	К сожалению, это правда.
3141953	Lamentablemente es verdad.	5453	К сожалению, это правда.
3666282	Por desgracia es cierto.	5453	К сожалению, это правда.
2526	Están muy ocupados peleándose entre ellos, como para preocuparse por los ideales comunes.	5454	Они слишком заняты склоками друг с другом, чтобы думать об общих идеалах.
2527	La mayoría de la gente cree que estoy loco.	5455	Большинство людей думает, что я сумасшедший.
2528	¡No, no lo soy! ¡Lo eres tú!	5456	Нет, не я, а ты!
2530	¡¡Él está pateándome!!	5458	Он меня пинает!
2531	¿Estás seguro?	5459	Ты уверен?
1023593	Entonces, hay un problema.	5460	Тогда это проблема...
2533	¡Ah, allí hay una mariposa!	5461	О, здесь бабочка!
2535	No me sorprende.	5463	Это не удивительно.
2536	Si yo pudiera ser así...	5464	Если бы я мог быть таким...
2537	Por alguna razón, me siento más vivo por la noche.	5465	Почему-то по ночам я бодрее.
2538	Eso depende del contexto.	5466	Это зависит от контекста.
2539	¡¿Acaso te quieres burlar de mí?!	5467	Ты шутишь?
1281239	¿Estás bromeando?	5467	Ты шутишь?
1285436	¿Estás de broma?	5467	Ты шутишь?
2540	Es la cosa más estúpida que he dicho nunca.	5468	Это самая глупая вещь, которую я когда-либо говорил.
4840819	Eso es lo más estúpido que he dicho jamás.	5468	Это самая глупая вещь, которую я когда-либо говорил.
2541	¡¡No quiero ser patético, quiero ser guay!!	5469	Я не хочу быть жалким, я хочу быть крутым!!
2542	Cuando crezca, quiero ser un rey.	5470	Когда я вырасту, я хочу стать королём.
2543	América es un lugar encantador para vivir, si estás aquí para ganar dinero.	5471	Америка - это очень милое место, если вы находитесь здесь с целью заработать деньги.
2544	Estoy tan gordo.	5472	Я такой жирный.
2545	¿Entonces qué?	5473	Так что?
2546	Voy a pegarle un tiro.	5474	Я пристрелю его.
2547	No soy un pez de verdad, sólo soy un peluche.	5475	Я не настоящая рыба; я всего лишь плюшевая игрушка.
2548	¡Yo sólo lo digo!	5476	Я всего лишь говорю!
2549	Eso fue probablemente lo que influenció su decisión.	5477	Скорее всего, это и повлияло на их решение.
2550	Siempre me he preguntado cómo será tener hermanos.	5478	Мне всегда было интересно, как это - иметь братьев и сестер.
2551	Esto es lo que yo habría dicho.	5479	Я бы так и сказал.
2553	Eso es porque eres una chica.	5481	Это потому, что ты девушка.
2554	Algunas veces no puedo evitar mostrar mis sentimientos.	5482	Иногда я не могу сдержать эмоций.
1519974	A veces no puedo contener mis emociones.	5482	Иногда я не могу сдержать эмоций.
2555	Es una palabra para la que me gustaría encontrar una sustituta.	5483	Это и есть то слово, для которого я хотел бы найти замену.
2556	Eso sería algo que habría que programar.	5484	Это было что-то, что я должен был запрограммировать.
2557	No tengo la intención de ser egoísta.	5485	Я не хочу быть эгоистичным.
2558	Pensemos en lo peor que podría pasar.	5486	Давай подумаем, что может произойти в худшем случае.
2559	¿Cuántos amigos íntimos tienes?	5487	Сколько у тебя близких друзей?
4317679	¿Cuántos amigos cercanos tienes?	5487	Сколько у тебя близких друзей?
2560	Yo puedo ser antisocial, pero eso no significa que no hable con la gente.	5488	Быть может, я и асоциален, но это не значит, что я не общаюсь с людьми.
2562	Creo que lo mejor es no ser maleducado.	5490	Думаю, лучше вести себя воспитанно.
2563	Uno siempre puede encontrar tiempo.	5491	Время всегда можно найти.
2564	Yo seré infeliz, pero no me suicidaría.	5492	Быть может, я несчастлив, но я не собираюсь убивать себя.
2565	Cuando yo estaba en el instituto me levantaba a las 6 todas las mañanas.	5493	Когда я учился в средней школе, я вставал в 6:00 каждое утро.
2566	Cuando me desperté estaba triste.	5494	Когда я проснулся, мне было грустно.
2568	Yo pensaba que te gustaba aprender cosas nuevas.	5496	Я думал, ты любишь изучать новые вещи.
5042456	Muchas personas escriben sobre su vida cotidiana.	5497	Многие люди пишут о своей обыденной жизни.
2570	Si pudiera enviarte un malvavisco, Trang, lo haría.	5498	Если бы я мог послать тебе зефир, Чанг, я сделал бы это.
