12005481	Lies den Zählerstand ab.	335560	Lue mittarin lukema.
755713	Mein Vater arbeitet als Ingenieur in der Fabrik.	335569	Isäni työskentelee insinöörinä siinä tehtaassa.
2415262	Der Wind blies mir den Regenschauer direkt ins Gesicht.	335571	Tuuli puhalsi sateen suoraan kasvoilleni.
2112161	Er bemerkte in der Ferne ein Ruderboot.	335572	Hän huomasi soutuveneen kaukaisuudessa.
2112171	Sie bemerkte in der Ferne ein Ruderboot.	335572	Hän huomasi soutuveneen kaukaisuudessa.
2415260	Du scheinst eine Schwäche für gutes Essen zu haben, oder wie.	335573	Sinä taidat olla aivan heikkona ruokaan, vai kuinka?
2250583	Ich konnte eine Woche lang nicht in die Schule gehen.	335576	En ole voinut käydä koulussa viikkoon.
77	Ich muss schlafen gehen.	335578	Minun täytyy mennä nukkumaan.
196	Ich muss ins Bett gehen.	335578	Minun täytyy mennä nukkumaan.
908282	Ich muss zu Bett gehen.	335578	Minun täytyy mennä nukkumaan.
2396948	Er ist von Natur aus freundlich.	335584	Hän on luonnostaan kiltti.
1922467	Ich ertrage diese Bauchschmerzen nicht!	335596	Tämä vatsakipu on sietämätön.
3109040	Diese Magenschmerzen sind unerträglich.	335596	Tämä vatsakipu on sietämätön.
412963	Eines Tages wirst du die Wahrheit erfahren.	335601	Jonain päivänä sinä tiedät totuuden.
551767	Eines Tages wirst du die Wahrheit kennen.	335601	Jonain päivänä sinä tiedät totuuden.
638635	Ich habe nichts zu verbergen.	335604	Minulla ei ole mitään salattavaa.
2212622	Er begann seine Weltumsegelung in einem Segelboot.	335617	Hän aloitti maailmanympäripurjehduksensa purjeveneellä.
406807	Ich habe schreckliche Schmerzen.	335632	Minulla on hirvittävät tuskat.
2759850	Das Gesetz ist nicht mehr in Kraft.	335639	Se laki ei ole enää voimassa.
2174892	Unser Plan hat viele Vorteile.	335642	Meidän suunnitelmassamme on paljon hyviä puolia.
412959	Dieses Kleid steht Ihnen sehr gut.	335648	Tuo mekko sopii sinulle hyvin.
613083	Dieses Kleid steht dir gut.	335648	Tuo mekko sopii sinulle hyvin.
2435568	Ich hatte bis dahin noch nie einen Panda gesehen.	335655	En ollut koskaan aikaisemmin nähnyt pandaa.
622389	Was ist die Hauptstadt von Finnland?	335656	Mikä on Suomen pääkaupunki?
353573	Wir sind gegen Krieg.	335659	Me vastustamme sotaa.
2346380	Der See ist der tiefste in dieser Gegend.	335684	Järvi on syvin tässä lähiseuduilla.
352546	Er leerte sein Glas.	335687	Hän joi lasinsa tyhjäksi.
2396958	Er schlich um das Haus zur Hintertür.	335688	Hän hiippaili talon ympäri takaovelle.
455108	Er erzählte eine lustige Geschichte.	335691	Hän kertoi hauskan jutun.
12167025	Nach meiner Uhr ist es jetzt vier.	335778	Minun kelloni mukaan kello on nyt neljä.
370334	Schaltest du bitte den Fernseher an?	335991	Laittaisitko television päälle?
594830	Stört es dich, wenn ich den Fernseher einschalte?	335994	Sopiiko, että laitan television päälle?
1019090	Lass den Fernseher nicht an!	335996	Älä jätä televisiota päälle!
1147670	Ich habe ihm eine Puppe gekauft.	354132	Ostin hänelle nuken.
2183102	Die Tür öffnet sich, wenn man auf diesen Knopf drückt.	354134	Ovi aukeaa painamalla tätä nappia.
344692	Er ist ein berühmter Schauspieler geworden.	354143	Hänestä tuli kuuluisa näyttelijä.
725174	Es ist sehr einfach, Schwimmen zu lernen.	354152	Uimaan oppiminen on helppoa.
13372201	Schwimmen zu lernen ist einfach.	354152	Uimaan oppiminen on helppoa.
13372207	Schwimmen zu lernen ist leicht.	354152	Uimaan oppiminen on helppoa.
13372253	Schwimmenlernen ist einfach.	354152	Uimaan oppiminen on helppoa.
13372257	Schwimmenlernen ist leicht.	354152	Uimaan oppiminen on helppoa.
3083669	Du bist ein Mensch.	354157	Sinä olet ihminen.
340853	Ich habe wenig Geld.	354165	Rahani ovat lopussa.
368538	Ich leide unter Geldmangel.	354165	Rahani ovat lopussa.
368544	Ich bin knapp bei Kasse.	354165	Rahani ovat lopussa.
2396912	Es wäre schön, wenn du singen könntest.	354178	Olisi hyvä jos osaisit laulaa.
341970	Du bist doch ein Trottel!	354187	Sinun täytyy olla idiootti!
414057	Die beiden Länder fingen an, Friedensverhandlungen zu führen.	354212	Kumpikin maa aloitti rauhanneuvottelut.
