730988	Im Westen nichts Neues.	1185001	На Запад ништо ново.
528240	Es gibt keinen Gott außer Allah, und Mohammed ist sein Prophet.	1800990	Нема друго божество достојно за обожување освен Алах, и Мухамед е Божјиот пратеник.
626264	Das Buch ist klein.	2155082	Книгата е мала.
5769622	Ich heiße Ricardo.	2635212	Моето име е Рикардо.
3303114	Er ist Zahnarzt.	3303122	Тој е заболекар.
3303114	Er ist Zahnarzt.	3303123	Тој е стоматолог.
3369129	Sprechen Sie mazedonisch?	3836743	Зборувате ли македонски?
4337316	Warum ist Dan so gewalttätig?	3993648	Зошто е Дан толку насилен?
1103346	Ich lerne Japanisch.	3994050	Учам јапонски.
3965087	Ich habe mich gerade übergeben.	4048554	Тукушто повратив.
1555990	Er verstand ihren Witz nicht.	4048588	Не ѝ го разбра вицот.
10681140	Er hat sie in der Stadt gelassen.	4053631	Ја остави во град.
7554666	Warum gähnst du?	4054280	Зошто зеваш?
800121	Ich mag Brombeeren.	4055507	Обожавам капини.
12491465	Ich brauche etwas, worauf ich schreiben kann.	4055601	Ми треба нешто на коешто ќе можам да пишувам.
6643814	Ich weiß, dass du das nicht tust.	4055930	Знам дека не правиш така.
11638494	Aug um Auge, Zahn um Zahn.	4056842	Око за око, заб за заб.
8957267	Tom ist Witwer.	4057912	Том е вдовец.
11978874	Maria ist Witwe.	4057914	Мери е вдовица.
4057679	Das ist die beste Zeit des Jahres.	4058025	Ова е најубавото време во годината.
12910259	Tom hat wahrscheinlich ein Taxi genommen.	4058068	Том најверојатно фатил такси.
12195363	Das ist ein Klischee.	4058444	Тоа е стереотип.
11821042	Vielleicht schreibe ich ein Buch.	4059600	Можеби ќе напишам книга.
11590007	Das Böse währt nicht ewig.	4060409	Злото не е вечно.
2914795	Ich habe das Recht zu kritisieren.	4064725	Имам право да критикувам.
7188876	Sie spricht mit mir über nichts mehr.	4066784	Таа веќе за ништо не ми разговара.
12877709	Meine Tochter ißt gerne Sommerfrüchte, wie zum Beispiel Kirschen, Wassermelonen und Pfirsiche.	4066951	Ќерка ми сака летно овошје, како црешни, лубеници и праски.
11485404	Ich habe auf dem Sofa geschlafen.	4067330	Спиев на каучот.
8733637	Ich bin im Internet.	4067533	На интернет сум.
7015304	Kanada ist kein Paradies.	4068644	Канада не е рај.
9516641	Ich bin Bulgare.	4083929	Јас сум Бугарин.
2139205	Das hilft.	4087168	Помага.
10654102	Ich habe den Joghurt gegessen.	4089253	Го испив јогуртот.
735908	Ein Gespenst geht um in Europa – das Gespenst des Kommunismus.	4090894	Едно сениште врти низ Европа — сеништето на комунизмот.
12481530	Weißt du, von wem ich spreche?	4092360	Знаеш ли за кого зборувам?
7206144	Die Atmosphäre schützt uns vor Meteoren.	4093424	Атмосферата не штити од метеори.
12400211	Vor drei Jahren war ich in Boston.	4096077	Пред три години бев во Бостон.
766639	Warum arbeitest du hier?	4099092	Зошто работиш тука?
660967	Dieses Buch handelt nicht von Linguistik.	4107066	Оваа книга не се работи за лингвистика.
3518416	Tom ist ein Idiot.	4107102	Том е идиот.
7590356	Niemand weiß es, außer Tom und mir.	4109970	Никој не знае освен Том и мене.
11466280	Sie macht mich richtig an.	4110084	Таа навистина ме пали.
12417696	Herr Tanaka ist ein Kavalier.	4110411	Г-дин Танака е кавалер.
10618671	Dieser Satz hat fünf Wörter.	4116978	Оваа реченица има пет збора.
11662463	Ja, das ist normal.	4117030	Да, тоа е нормално.
7254994	Wer ist der Vater?	4120951	Кој е таткото?
7023708	In Europa gibt es keine Pyramiden.	4123282	Нема пирамиди во Европа.
4916846	Die Mönche meditieren.	4126158	Монасите медитираат.
366460	Fantastisch!	4130071	Фантастично!
10495367	Sie dekoriert sich die Wände mit Postern.	4130145	Таа си ги украсови ѕидовите со постери.
