423376	Yksi, kaksi, kolme, neljä, viisi, kuusi, seitsemän, kahdeksan, yhdeksän, kymmenen.	382292	Unu, doi, trei, patru, cinci, șase, șapte, opt, nouă, zece.
1614473	Kiitos!	399605	Mulțumesc!
537352	Veljet!	448205	Fraților!
356280	Kirjailija omisti kirjansa siskolleen.	488120	Autorul a dedicat cartea surorii sale.
1845350	Kreikka ei ole helppo kieli.	584867	Greaca nu e o limbă uşoară.
335656	Mikä on Suomen pääkaupunki?	1144703	Care este capitala Finlandei?
5769848	Minun nimeni on Ricardo.	2635990	Mă numesc Ricardo.
2211084	Japanissa uusi lukuvuosi alkaa huhtikuussa.	2705001	În Japonia noul an școlar începe în aprilie.
752737	Näkemiin!	3146825	La revedere!
2746147	Olen kurkkuani myöten täynnä.	3285252	M-am săturat!
3702081	Kumpi sinusta on söpömpi, Mari vai Liisa?	4144682	Cine crezi că este mai drăguță, Mary sau Alice?
1420564	Saamenmaassa puhutaan monta kieltä.	4539431	În Laponia se vorbesc multe limbi.
5582373	Kiitos.	4701404	Mulțumesc.
3345978	Muistatko tämän elokuvan?	4816686	Îți amintești acest film?
3851658	Hän yritti lopettaa tupakointia, turhaan.	4897139	El a încercat în zadar să renunțe la fumat.
2810009	Hänen täytyy olla hyvin väsynyt pitkästä kävelystä.	4988899	Probabil că este foarte obosit după lunga plimbare.
9752104	Artikkeli heijastaa kirjoittajan mielipidettä.	9729368	Articolul exprimă opinia personală a autorului.
11746020	Emme koskaan tunteneet toisiamme henkilökohtaisesti, mutta olimme hyviä ystäviä.	11573640	Nu ne-am cunoscut niciodată personal, dar am fost prieteni buni.
