3403	Excusez-moi, permettez-moi de signaler trois erreurs dans l'article ci-dessus.	331185	Pardonu, permesu al mi indiki tri erarojn en la supra artikolo.
338178	Tous les êtres humains naissent libres et égaux en dignité et en droits. Ils sont doués de raison et de conscience et doivent agir les uns envers les autres dans un esprit de fraternité.	338270	Ĉiuj homoj estas denaske liberaj kaj egalaj laŭ digno kaj rajtoj. Ili posedas racion kaj konsciencon, kaj devus konduti unu al alia en spirito de frateco.
3112	Ça ne changera rien.	338318	Tio ŝanĝos nenion.
3122	Ne t'inquiète pas.	338319	Ne zorgu.
3236	Personne ne saura.	338320	Neniu scios.
3527	Je ne comprends pas.	338324	Mi ne komprenas.
3828	Je ne perdrai pas !	338325	Mi ne malgajnos!
4051	Ne nous oublie pas !	338326	Ne forgesu nin!
3099	Je ne sais pas.	338389	Mi ne scias.
13718	Bonne question.	338390	Bona demando.
128224	Réponds à la question.	338686	Respondu la demandon.
139432	Quelle surprise !	338689	Kia surprizo!
182756	J'ai une question.	338690	Mi havas demandon.
131342	Il parle aussi français.	382542	Li parolas ankaŭ en la franca.
10181	Les peuples d'Asie doivent coopérer.	382675	Azianoj devas kunlabori.
10182	Je suis intéressé par l'histoire de l'Asie.	382676	Mi interesiĝas pri la historio de Azio.
10183	L'Asie est beaucoup plus grande que l'Australie.	382677	Azio estas multe pli granda ol Aŭstralio.
134677	Elle prend une douche chaque matin.	382958	Ŝi duŝas sin ĉiumatene.
133246	Il est malade.	387507	Li estas malsana.
132427	Il n'a pas de bicyclette.	395099	Li ne havas biciklon.
395813	Cet arbre est trop jeune pour donner des fruits.	395820	Ĉi tiu arbo estas tro juna por doni fruktojn.
398282	Elle n'est ni dans la cuisine, ni dans le salon.	402430	Ŝi estas nek en la kuirejo nek en la vivoĉambro.
15431	Il aime son café sans sucre.	411655	Li ŝatas kafon sen sukero.
134469	Elle a la peau noire.	425751	Ŝi estas nigrulo.
136340	John ne sait pas jouer de la guitare.	425760	Jon ne scias ludi gitaron.
133025	Il a déménagé à Tokyo.	425763	Li transloĝiĝis al Tokio.
7057	Je rentre habituellement à quatre heures.	425764	Mi kutime rehejmeniras je la kvara.
5994	Maria a les cheveux longs.	425765	Maria havas longan hararon.
12621	Attendez un moment s'il vous plait.	425766	Bonvolu atendi momenton.
119905	Puis-je poser quelques questions ?	425767	Ĉu mi povas meti kelkajn demandojn?
7309	J'ai pris deux tasses de café.	425768	Mi prenis du tasojn da kafo.
391412	La pluie a duré trois jours.	425769	La pluvo daŭris tri tagojn.
4159	Baissez les mains !	425770	Mallevu la manojn!
135389	J'irai la voir demain.	425771	Mi iros ŝin renkonti morgaŭ.
9366	N'ayez pas peur de faire des erreurs.	425772	Ne timu erari.
132348	Il peut courir plus vite que moi.	425773	Li povas kuri pli rapide ol mi.
14325	J'étudie l'anglais.	425781	Mi studas la anglan.
3208	J'aimerais bien pouvoir aller au Japon.	425782	Mi volus iri al Japanio.
15600	Elle est heureuse.	425784	Ŝi estas feliĉa.
132744	Il est la justice.	425785	Li estas la justico.
13533	L'espagnol est parlé au Mexique.	425789	La hispana estas parolata en Meksiko.
7915	J'ai une idée.	425792	Mi havas ideon.
390359	Il a dit : « Je suis du Canada. »	425794	Li diris: „Mi estas de Kanado.”
13012	Je ne sais pas quoi dire.	425795	Mi ne scias kion diri.
334508	C'est ma bicyclette.	425799	Tio estas mia biciklo.
15429	Je crois qu'il est heureux.	425800	Mi kredas, ke li estas feliĉa.
12515	Il ne peut que regarder.	425801	Li nur povas rigardi.
338670	Nous allons peindre le mur.	425802	Ni farbos la muron.
130634	Il courut cinq miles.	425803	Li kuris kvin mejlojn.
11019	Le renard est un animal sauvage.	425804	La vulpo estas sovaĝa besto.
400310	Laisse tomber.	425805	Forgesu.
418865	Est-ce un chat ou un chien ?	425806	Ĉu tio estas kato aŭ hundo?
134578	Elle s'est suicidée avec du poison.	425807	Ŝi memmortigis sin per veneno.
332409	Je suis très fatigué.	425809	Mi estas tre laca.
14356	« Qui t'a aidé ? » « Tom. »	425815	„Kiu helpis vin?” – „Tom.”
134993	Le riz pousse dans des pays chauds.	425817	La rizo kreskas en la varmaj landoj.
425824	Je peux parler l'espéranto comme un indigène.	425827	Mi esperante parolas kiel indiĝeno.
425825	Je suis une personne honnête.	425828	Mi estas honesta homo.
415957	Ce sont mes CDs.	425896	Tiuj estas miaj KD-oj.
128657	Avez-vous une carte d'identité ?	425902	Ĉu vi havas identigan karton?
381924	Et personne ne t'a aidé ?	425903	Kaj ĉu neniu helpis vin?
132908	C'est un gros mangeur.	425904	Li estas dika manĝemulo.
10313	Écrivez votre nom s'il vous plaît.	425915	Bonvolu skribi vian nomon.
15043	Non, non et non !	425916	Ne, ne kaj ne!
127770	Je sais qu'elle est mignonne.	425917	Mi scias, ke ŝi estas ĉarma.
354384	Ces fleurs poussent dans les pays chauds.	425921	Tiuj floroj kreskas en la varmaj landoj.
12736	Je ferai mes devoirs après avoir regardé la télévision.	425924	Mi faros miajn taskojn post kiam mi estos spektinta televidon.
15506	C'est un ami très proche.	425925	Li estas tre proksima amiko.
134080	Elle adore les chats.	425926	Ŝi adoras katojn.
424456	Betty l'a tuée.	425927	Beti murdis ŝin.
8199	J’ai demandé à ma mère de me réveiller à quatre heures.	425928	Mi petis de mia patrino veki min je la kvara horo.
14105	Asseyez-vous, s'il vous plaît.	425929	Bonvolu sidiĝi.
15590	Elle était appréciée de tous.	425971	Ŝi estis ŝatata de ĉiuj.
14825	J'ai pris un rendez-vous avec Mayuko.	425972	Mi planis rendevuon kun Majuko.
6910	J'ai applaudi.	425973	Mi aplaŭdis.
136581	Il est comme mort.	425974	Li estas preskaŭ mortinta.
139703	Oui, c'est Anthony.	425975	Jes, tio estas Antoni.
340069	C'est un professeur d'anglais.	425976	Li estas instruisto pri la angla.
6011	Mon passe-temps est d'écouter de la musique.	425977	Mia hobio estas aŭskulti muzikon.
9613	Je te conseille de rentrer à la maison.	425985	Mi konsilas al vi iri hejmen.
6575	J'aime autant les chats que les chiens.	425986	Mi amas kaj katojn kaj hundojn.
335947	Nous appelons notre chien Pochi.	425996	Ni nomas nian hundon Poĉi.
333992	Il dort le jour et travaille la nuit.	425997	Li dormas dumtage kaj laboras dumnokte.
10267	Est-ce que ta mère sait conduire ?	425998	Ĉu via patrino scias stiri?
10263	Est-ce que ton frère sait conduire ?	425999	Ĉu via frato scias stiri?
128142	Je prendrai le prochain bus.	426001	Mi prenos la baldaŭan buson.
9986	J'ai appris à conduire quand j'avais 18 ans et j'ai eu mon permis.	426005	Mi lernis stiri kiam mi estis dek-okjara kaj mi ekhavis mian permesilon.
129508	Peux-tu éteindre la lumière ?	426006	Ĉu vi povas estingi la lumon?
426003	Conduisez-moi à votre chef.	426007	Konduku min al via ĉefo.
333795	Hier elle a vu un homme très grand.	426081	Hieraŭ ŝi vidis tre grandan viron.
426106	Est-ce que tu parles allemand ?	426278	Ĉu vi parolas la germanan?
426104	Le peuple chinois est très travailleur.	426279	La ĉina popolo estas tre laborema.
9999	Puis-je vous poser une question ?	426280	Ĉu mi vin povas demandi?
130722	Il est né dans une petite ville de l'Italie.	426411	Li naskiĝis en malgranda urbo de Italio.
10255	Voici une lettre pour vous.	427020	Jen letero por vi.
9963	1, 3 et 5 sont des nombres impairs.	427021	1, 3 kaj 5 estas neparaj nombroj.
119810	Salut, Tom.	427038	Saluton, Tom.
337861	À bientôt !	427178	Ĝis revido!
127404	Plusieurs élèves se sont absentés de l'école pour cause de rhume.	427438	Pluraj lernantoj forestis el la lernejo pro nazkataro.
427437	Chantons la chanson anglaise.	427442	Ni kantu la kanton anglan.
138718	Nous avons entendu des coups de feu au loin.	427502	Ni aŭdis pafojn fore.
