475316	Sonunda!	392447	Коначно!
475317	Nihayet!	392447	Коначно!
1542853	Sen neredesin?	396723	Где си ти?
426705	Konuya Fransız kaldım.	426701	То су за мене шпанска села.
509322	Onun adı Tomoyuki Ogura.	468586	Зове се Томојуки Огура.
478988	Ben bir profesörüm.	478980	Ја сам професор.
482635	Kedi bir insan değildir!	481568	Мачка није човек!
481634	O doktor mu?	481629	Да ли је он доктор?
486737	Arkadaşının adı ne?	486672	Како се зове твој друг?
488805	Affedersiniz, bu kadın kim?	487090	Извините, ко је ова жена?
488799	Onun adı Lucifera.	488764	Она се зове Луцифера.
488799	Onun adı Lucifera.	488798	Ona se zove Lucifera.
488805	Affedersiniz, bu kadın kim?	488806	Izvinite, ko je ova žena?
508494	Bu, komünizmdir.	508491	Ово је комунизам.
403956	Seni seviyorum.	565946	Волим те.
874045	Floransa, İtalya'daki en güzel şehirdir.	664787	Firenca je najlepši grad u Italiji.
1158165	Bu kağıdı kesmek için bir makasa ihtiyacım var.	805500	Trebaju mi makaze da isečem ovaj papir.
872631	İyi günler, ne istiyorsunuz?	810820	Dobar dan, šta želiš?
872629	Alkol, karaciğere zararlıdır.	843918	Alkohol je štetan za jetru.
872623	Brad Pitt bir aktördür.	845603	Brad Pitt je glumac.
909228	Üç tane köpeğimiz var, biri beyaz, ikisi siyah.	908414	Imamo tri psa, jednog belog i dva crna.
909231	Biri beyaz, ikisi de siyah olmak üzere üç köpeğimiz var.	908414	Imamo tri psa, jednog belog i dva crna.
923566	Kitaplar benim en iyi arkadaşlarımdır.	923290	Knjige su moji najbolji prijatelji.
1055305	Maja Keuc iyi bir şarkıcı.	949082	Маја Кеуц је добра певачица.
1259049	Müze nerede?	1053786	Где је музеј?
403980	Bir, iki, üç, dört, beş, altı, yedi, sekiz, dokuz, on.	1054390	Један, два, три, четири, пет, шест, седам, осам, девет, десет.
1066966	Onun çekici olduğunu sanıyor musun?	1066449	Да ли оцењујете да је атрактивна.
1066965	Yarın başlarım.	1066450	Почињем сутра.
373320	Nasılsın?	1076695	Како си?
2652760	Bir pasaportun var mı?	1097808	Имаш ли пасош?
12406288	Kati Wolf iyi bir şarkıcı.	1157184	Кети Волф је добра певачица.
12741933	Kahve mi, çay mı?	1179826	Кафу или чај?
747989	Benim adım Wang Jiaming.	1183334	Име ми је Јиамин Ванг.
604771	Bize yazmayı unutma.	1518354	Не заборавите да нам пишете.
