3090	Essayons quelque chose !	76	Lass uns etwas versuchen!
456962	Tentons quelque chose !	76	Lass uns etwas versuchen!
373907	Je dois aller dormir.	77	Ich muss schlafen gehen.
7306704	Il faut que j'aille dormir.	77	Ich muss schlafen gehen.
3093	Qu'est-ce que c'est ?	79	Was ist das?
564435	C'est quoi ?	79	Was ist das?
1130165	Qu'est-ce ?	79	Was ist das?
3094	Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel !	80	Heute ist der 18. Juni und das ist der Geburtstag von Muiriel!
696080	Aujourd'hui c'est le 18 juin, et c'est l'anniversaire de Muiriel.	80	Heute ist der 18. Juni und das ist der Geburtstag von Muiriel!
7469464	Aujourd'hui on est le 18 juin et c'est l'anniversaire de Muiriel !	80	Heute ist der 18. Juni und das ist der Geburtstag von Muiriel!
3095	Joyeux anniversaire Muiriel !	81	Herzlichen Glückwunsch zum Geburtstag, Muiriel!
3096	Muiriel a 20 ans maintenant.	82	Muiriel ist jetzt 20.
456982	Muiriel a désormais 20 ans.	82	Muiriel ist jetzt 20.
3097	Le mot de passe est « Muiriel ».	83	Das Passwort ist "Muiriel".
3098	Je serai bientôt de retour.	84	Ich werde bald zurück sein.
3100	J'en perds mes mots.	86	Ich finde keine Worte.
965412	Je ne trouve pas les mots.	86	Ich finde keine Worte.
1626232	Je n'ai pas de mots.	86	Ich finde keine Worte.
5403328	J'en reste coi.	86	Ich finde keine Worte.
3101	Ça ne va jamais finir.	87	Das wird nie enden.
965409	Ça n'en finira jamais.	87	Das wird nie enden.
1089974	Cela ne finira jamais.	87	Das wird nie enden.
1462933	Ça ne finira jamais.	87	Das wird nie enden.
3102	Je ne sais simplement pas quoi dire...	88	Ich weiß einfach nicht, was ich sagen soll.
3103	C’était un méchant lapin.	89	Das war ein böses Kaninchen.
3104	J'étais dans les montagnes.	90	Ich war in den Bergen.
3106	Je ne sais pas si j'ai le temps.	92	Ich weiß nicht, ob ich Zeit dazu habe.
3107	Pour une certaine raison le microphone ne marchait pas tout à l'heure.	93	Aus irgendeinem Grund hat das Mikrofon gerade nicht funktioniert.
3108	Tout le monde doit apprendre par soi-même en fin de compte.	94	Letztendlich muss jeder selbst lernen.
3109	L'éducation dans ce monde me déçoit.	95	Die Ausbildung in dieser Welt enttäuscht mich.
3110	L'apprentissage ne devrait pas être forcé. L'apprentissage devrait être encouragé.	96	Zum Lernen sollte man nicht gezwungen werden. Zum Lernen sollte man ermutigt werden.
3111	C'est une tâche difficile, choisir ce qui est « bon » ou « mauvais », mais il faut le faire.	97	Es ist eine schwere Aufgabe, zwischen "richtig" und "falsch" zu unterscheiden, aber man muss es tun.
3112	Ça ne changera rien.	98	Das wird nichts ändern.
1105343	Ça ne va rien changer.	98	Das wird nichts ändern.
3113	Ça coûtera 30 €.	99	Das wird 30 € kosten.
3660024	Ça va faire 30 euros.	99	Das wird 30 € kosten.
3114	Je gagne 100 € par jour.	100	Ich verdiene 100 Euro pro Tag.
1089995	Je gagne cent euros par jour.	100	Ich verdiene 100 Euro pro Tag.
3115	Il se peut que j'abandonne bientôt et fasse une sieste à la place.	101	Es kann sein, dass ich bald aufgebe und stattdessen ein Nickerchen mache.
3116	C'est parce que tu ne veux pas être seul.	102	Das liegt daran, dass du nicht allein sein willst.
483075	C'est parce que tu ne veux pas être seule.	102	Das liegt daran, dass du nicht allein sein willst.
3117	Ça n'arrivera pas.	103	Das wird nicht passieren.
3118	Parfois il peut être un gars bizarre.	104	Manchmal kann er ein seltsamer Junge sein.
458490	Il peut parfois être un garçon étrange.	104	Manchmal kann er ein seltsamer Junge sein.
3119	Je ferai de mon mieux pour ne pas perturber tes révisions.	105	Ich werde mir Mühe geben, dich nicht beim Lernen zu stören.
3120	Je ne peux que me demander si c'est la même chose pour tous les autres.	106	Ich kann mich nur fragen, ob es für alle anderen dasselbe ist.
3121	Je suppose que c'est différent quand tu y penses à long terme.	107	Ich vermute, das ist anders, wenn du darüber längerfristig nachdenkst.
3122	Ne t'inquiète pas.	108	Mach dir keine Sorgen.
465947	T'inquiète.	108	Mach dir keine Sorgen.
5999739	Ne te fais pas de soucis.	108	Mach dir keine Sorgen.
3123	Tu me manques.	109	Ich vermisse dich.
3124	Je les appellerai demain quand je reviendrai.	110	Ich werde sie morgen anrufen, wenn ich zurückkomme.
3125	J'ai toujours plus apprécié les personnages mystérieux.	111	Ich mochte mysteriöse Charaktere schon immer mehr.
373634	J’ai toujours préféré les personnages mystérieux.	111	Ich mochte mysteriöse Charaktere schon immer mehr.
1021867	J'ai toujours préféré les personnages mystérieux.	111	Ich mochte mysteriöse Charaktere schon immer mehr.
3126	Tu devrais dormir.	112	Du solltest schlafen.
3128	Je leur ai dit de m'envoyer un autre ticket.	114	Ich sagte ihnen, sie sollen mir ein neues Ticket schicken.
3129	Tu es tellement impatiente avec moi.	115	Du bist so ungeduldig mit mir.
3130	Je ne peux pas vivre comme ça.	116	Ich kann so ein Leben nicht leben.
3131	Il fut un temps où je voulais être astrophysicien.	117	Ich wollte mal Astrophysiker werden.
3132	Je n'ai jamais aimé la biologie.	118	Ich mochte Biologie noch nie.
