348092	Войдите!	348106	Come on in.
383657	Поутру пташечки запели.	383659	In the morning, the birds started to sing.
383662	О чём ты плачешь, дорогая?	383664	What are you crying about, sweetheart?
383665	Пел нам каждый вечер песни соловей.	383667	Every evening, a nightingale would sing us songs.
383668	К сожаленью, день pожденья - только раз в году.	383670	Unfortunately, my birthday is only once a year.
383673	Ко мне на день рожденья никто не приходил.	383675	Nobody would visit me on my birthday.
385820	Написав на себе непонятно что и получив непредвиденный результат, что ты будешь делать?	385823	When you have things you don't understand written on you, what will you do, if you get unexpected results?
386837	Без тебя в этом городе пусто и одиноко.	386840	This city is cold and lonely without you.
389065	Вот мой флаг для нюнорска. Поскольку идеология нюнорска основывается на максимальном расхождении с датским, датский фон флага заменяем исландским, потому что создатели языка использовали исландский для вдохновения. Форма флага не прямоугольна, потому что... ну, странный он, этот нюнорск.	389076	Here's my flag for Nynorsk. Because the philosophy of Nynorsk is based on the maximum divergence from Danish, Danish background of the flag is to be replaced with Icelandic, because Icelandic served as inspiration for the language creators. The flag is not rectangular in form, because... Well, that Nynorsk is strange after all.
394450	Германия — парламентская республика.	394468	Germany is a parliamentary republic.
394501	Младшая моя сестрёнка, что же ничего не скажешь мне?	394502	Oh my little sister, why won't you say anything to me?
394929	У братьев Гримм Красное Шапочко среднего рода, а у Шарля Перро мужского.	394931	Brothers Grimm's Little Red Riding Hood has a neutral gender, while Charles Perrault's has a masculine one.
395240	Я случайно!	395642	I didn't mean to!
396436	Батарея разряжена!	396439	The battery is low.
396702	Бутерброд без ветчины — это не бутерброд.	396704	A sandwich without ham is not a sandwich.
396706	Я люблю математику.	396708	I love math.
396711	У нас сегодня дважды была ложная тревога.	396713	Today, we had two false alarms.
396714	Извини, что я забыл. Я сегодня совсем никакой.	396717	Sorry that I forgot. I'm completely out of it today.
396718	Я каждое утро на завтрак ем мёд.	396720	Every morning, I eat honey for breakfast.
396724	Он каждые полчаса бежит в лабораторию.	396726	He runs off to the lab every half hour.
396727	Куда исчез весь хлеб?	396729	Where did all the bread go?
396740	Я привык.	396742	I'm used to it.
396743	Студенты вернулись.	396745	The students are back.
396748	Совсем не знаю.	396750	I don't have a clue.
397582	Человек без идеалов - пустой.	397583	A man without ideals is hollow.
397586	Я инженер.	397587	I'm an engineer.
397818	Человек-паук крутой. А пауки — нет.	397820	Spider-Man is cool. Spiders are NOT.
398466	Где есть трава — нету воды. Где есть вода — нету травы.	398467	Where there is grass, there is no water. Where there is water, there is no grass.
398683	И Цезарь не выше грамматиков.	398698	Caesar is not above grammarians.
398710	Путин говорил, что террористов нужно «мочить в сортирах».	398711	Putin said that terrorists should be ‘soaked in the john’.
5598	Тебе ничего не остаётся, кроме того, как довериться кому-либо.	399191	All you can do is trust in someone.
399198	Хочу во Львов...	399213	I want to go to Lviv...
400370	Всё, что летает, рано или поздно упадёт.	400372	Everything which flies will sooner or later fall down.
374659	Но она ни о чём не думала и только плакала.	400504	But she wasn't thinking of anything and just wept.
400670	На душе становится тепло, когда ты слышишь в песне на (казалось бы!) чужом языке: словацком, македонском, словенском, — знакомые с детства слова и даже понимаешь целые фразы.	400673	It warms your heart to, when listening to a song in a (seemingly!) foreign language like Slovak, Macedonian, Slovenian, hear words you have known since your childhood and even understand whole phrases.
400685	С юбилеем Алексея Дударева поздравил Президент Беларуси Александр Лукашенко.	400688	Belarusian President Alexander Lukashenko congratulated Alexei Dudarev upon his birthday.
400693	С тех пор, как я сам стал носить очки, мне стало нравится аниме, где главные герои в очках.	400695	Since I started wearing glasses myself, I started liking the anime where the protagonists wear glasses.
